temperature,humidity,oil_level,gas_value,fault_class
38.81,84.97,11.78,77.39,0
35.55,77.93,8.73,749.68,0
37.26,49.39,20.99,931.16,1
36.13,69.26,5.69,39.67,1
26.06,67.39,3.17,625.58,3
26.1,42.92,13.23,475.2,0
27.02,70.45,18.82,796.91,0
23.53,63.85,9.82,1124.8,0
30.36,34.22,18.63,771.85,0
26.02,73.05,20.5,934.11,0
31.88,61.73,18.84,915.69,0
39.52,73.61,19.73,1233.34,0
24.14,72.82,7.57,813.5,0
38.06,60.94,16.19,554.07,1
21.41,78.39,3.41,62.11,0
34.89,49.46,18.72,1129.56,0
20.87,66.62,24.64,622.83,0
20.82,33.07,19.27,538.98,0
36.11,56.86,4.2,1825.85,4
28.44,32.96,22.28,1599.3,4
39.61,56.22,23.37,316.03,1
21.38,65.65,19.43,1238.71,0
24.32,77.85,21.17,53.52,2
20.59,47.45,6.21,680.43,0
32.31,45.89,16.69,342.18,0
30.09,31.16,22.2,1186.43,0
37.88,42.75,8.6,59.63,1
20.74,60.25,24.94,1678.07,4
22.36,79.23,8.43,199.99,2
20.2,73.8,23.9,1066.21,0
30.26,44.91,17.9,1464.24,0
39.25,59.46,21.15,576.87,1
30.53,67.93,13.86,385.91,0
29.23,60.93,12.88,1321.16,0
33.61,63.5,23.28,267.29,0
32.09,43.05,19.16,725.33,0
35.23,30.31,18.41,1849.72,4
33.24,55.44,20.67,1342.2,0
20.95,36.94,13.6,1391.32,0
37.6,33.48,3.73,1010.91,0
31.5,83.15,22.71,1044.44,0
37.87,47.18,19.1,734.22,1
30.09,37.02,18.26,1904.43,4
29.25,62.13,21.58,202.69,0
36.23,50.54,3.67,1808.41,4
32.68,52.35,16.89,69.07,0
24.87,82.57,18.58,1644.45,4
25.47,82.85,9.19,1156.91,0
36.84,42.18,5.6,1705.53,4
34.38,79.43,19.22,797.44,2
21.94,58.64,9.37,556.13,0
32.74,37.58,20.69,382.89,0
29.99,48.69,5.03,59.78,0
31.67,57.88,13.06,912.98,0
33.21,74.93,20.9,1180.04,0
22.09,31.7,16.97,592.79,0
20.08,49.12,14.44,540.22,0
21.8,52.79,18.32,1762.73,4
25.99,32.6,15.22,236.38,0
28.52,37.43,17.25,907.23,0
30.78,41.33,23.88,1802.89,4
35.19,68.55,8.3,438.26,1
22.55,74.61,19.12,1653.77,4
21.04,42.89,24.67,1896.14,4
33.43,49.91,6.08,4.98,0
33.47,45.78,7.32,1576.53,4
27.5,60.61,4.21,1393.16,0
28.88,71.07,10.31,583.95,0
32.86,42.74,19.5,867.73,0
28.43,63.3,21.96,1557.71,4
20.61,67.46,5.4,1425.77,0
25.7,30.69,20.86,1053.83,0
25.3,74.26,11.48,1202.37,0
38.02,73.96,21.0,515.95,1
26.57,71.97,8.59,586.83,0
27.84,33.63,24.48,661.36,0
39.29,49.9,16.05,248.88,1
30.39,53.52,7.01,303.73,0
23.68,40.89,23.3,1976.3,4
39.78,49.37,8.21,1593.17,4
26.36,54.19,23.23,411.29,0
39.58,52.81,20.06,1048.73,0
28.9,35.08,12.72,1996.21,4
34.58,56.04,7.63,1972.55,4
28.26,45.42,24.44,1139.93,0
34.83,74.87,24.39,405.73,0
28.38,31.56,16.96,517.69,0
29.56,36.41,5.06,40.76,0
37.63,84.05,22.73,732.6,0
39.68,32.33,21.42,259.9,1
35.48,51.35,14.44,1954.29,4
25.22,55.75,20.74,919.68,0
33.24,66.33,5.36,153.96,0
30.89,37.53,11.97,1694.72,4
22.71,43.12,13.86,934.4,0
34.27,49.75,11.4,1992.84,4
29.91,59.31,8.6,270.57,0
23.64,46.15,9.2,215.54,0
35.13,71.35,21.87,1037.63,0
39.71,74.51,6.78,1104.02,0
26.01,47.81,7.82,512.0,0
20.55,55.9,6.49,1997.41,4
29.98,55.51,6.45,795.66,0
28.75,60.18,17.68,397.21,0
34.07,41.12,15.79,1097.0,0
23.17,80.98,19.74,1123.33,0
35.09,52.64,7.59,1826.67,4
31.36,74.66,19.66,1057.18,0
27.72,68.54,3.39,1294.42,0
28.08,70.31,15.92,1835.31,4
20.28,35.34,11.32,933.45,0
27.83,58.25,23.92,40.81,0
33.81,73.33,15.89,1326.19,0
33.09,82.89,13.27,997.74,2
29.46,79.09,20.36,1511.87,4
38.09,30.47,8.24,783.59,1
35.5,71.16,11.7,1336.15,0
35.63,77.73,16.35,930.24,0
31.71,60.88,18.38,1909.27,4
39.85,31.7,7.1,624.21,1
31.32,46.7,22.95,1866.88,4
26.31,33.65,23.18,829.21,0
29.08,39.35,15.08,1001.38,0
25.27,30.57,18.57,609.71,0
32.34,59.64,4.46,1569.58,4
29.71,57.51,7.97,1912.45,4
25.22,52.3,10.76,1371.53,0
25.73,33.64,22.9,228.04,0
24.0,82.51,11.39,1540.89,4
39.59,40.08,11.48,1218.06,0
29.24,82.6,21.21,524.8,2
34.37,36.3,8.44,1540.52,4
23.82,50.17,15.5,1747.66,4
20.7,43.95,8.37,1286.39,0
32.24,44.85,6.54,21.12,0
29.61,77.39,24.4,1732.15,4
23.99,81.56,19.51,1110.9,0
32.25,37.62,4.75,1716.85,4
35.14,76.56,22.98,1500.33,4
32.96,43.26,14.18,1702.39,4
36.49,36.26,16.24,1306.75,0
26.3,78.66,3.66,1714.67,4
31.69,67.61,14.84,993.68,0
27.79,68.78,19.03,824.18,0
29.73,39.71,8.07,1971.57,4
29.8,57.32,13.85,1048.47,0
39.13,69.72,20.7,252.2,1
29.61,39.56,4.99,449.07,3
28.7,49.68,12.2,804.5,0
22.77,45.69,5.95,451.28,0
26.46,66.58,6.11,625.36,0
28.38,41.05,8.94,798.71,0
34.97,63.94,18.38,90.97,0
23.07,43.74,18.67,1215.75,0
30.38,53.86,12.99,575.2,0
33.6,79.99,3.3,1847.28,4
37.46,68.31,3.88,1641.47,4
28.99,81.74,5.89,741.66,2
21.39,68.81,22.82,865.98,0
36.36,74.52,21.95,608.0,1
31.69,37.93,8.55,158.27,0
20.8,57.86,24.29,1729.06,4
36.17,35.77,10.06,470.5,1
24.58,41.48,6.07,643.29,0
39.9,79.21,23.55,1952.62,4
28.17,32.9,4.49,782.82,3
28.76,56.02,17.2,869.39,0
36.88,46.43,8.35,1567.95,4
23.36,35.78,9.69,1974.54,4
35.78,37.3,7.6,741.77,1
35.64,62.79,22.88,316.97,1
32.82,66.91,10.28,1836.97,4
23.97,44.32,6.31,35.36,0
31.1,68.34,13.5,1320.83,0
30.67,71.14,19.72,274.39,0
26.21,74.43,14.59,891.13,0
34.87,32.1,7.51,1733.98,4
25.81,49.0,17.67,877.24,0
35.0,33.07,21.6,5.03,0
38.11,42.28,10.12,1469.25,0
40.0,57.97,9.11,1844.45,4
29.31,68.23,12.41,1934.78,4
36.41,31.06,16.1,448.76,1
31.41,68.47,11.06,1734.16,4
28.41,63.77,12.87,1893.39,4
25.18,59.78,10.04,887.75,0
25.3,58.22,21.97,1797.59,4
21.49,42.9,13.15,758.49,0
21.79,46.15,7.0,1640.12,4
33.71,77.78,3.07,548.97,0
21.85,81.93,6.74,1527.97,4
23.86,63.22,12.52,1475.62,0
30.91,45.28,22.2,565.79,0
38.62,76.14,10.93,214.16,0
35.91,34.84,11.71,1034.37,0
28.87,56.86,20.13,190.78,0
23.53,74.74,9.21,629.48,0
31.82,59.75,15.88,515.47,0
39.86,57.24,4.76,1965.67,4
28.24,48.58,21.49,1468.41,0
35.42,66.95,5.42,1701.91,4
36.07,55.3,18.42,479.35,1
24.93,35.2,4.05,1418.22,0
25.22,65.38,3.84,464.04,3
20.41,73.36,5.24,893.12,0
20.34,33.25,6.49,164.65,0
24.46,80.21,20.87,608.69,2
30.4,30.34,20.36,1659.81,4
34.65,44.58,11.94,1557.44,4
39.82,45.83,17.52,1320.49,0
29.79,62.02,17.89,691.54,0
25.05,63.85,11.52,27.74,0
25.07,43.49,5.04,675.23,0
24.73,43.96,6.54,1286.44,0
26.03,82.94,13.92,1114.96,0
21.11,83.47,13.82,242.72,2
21.49,68.27,15.22,1134.36,0
25.76,36.91,4.04,977.14,3
34.76,76.82,14.51,101.4,2
23.01,57.08,7.8,1223.93,0
31.42,49.99,12.19,779.36,0
25.73,52.17,23.27,967.2,0
36.43,43.14,8.21,1911.65,4
22.79,30.65,13.29,777.85,0
22.3,60.04,22.39,892.72,0
24.03,61.96,8.26,1568.57,4
29.3,37.86,11.88,1345.9,0
28.52,55.74,22.53,722.87,0
28.39,58.12,20.8,1758.35,4
21.23,68.0,14.61,1141.75,0
31.71,66.93,16.71,1124.28,0
23.95,83.4,17.4,566.81,2
30.04,80.47,19.88,812.79,2
25.65,83.0,6.39,575.94,2
36.63,44.33,16.02,854.02,1
32.56,32.27,21.26,797.39,0
26.97,38.1,10.04,964.17,0
26.0,52.91,19.83,922.65,0
20.87,46.96,10.26,1204.96,0
35.04,57.15,6.09,1225.61,0
25.62,33.11,18.58,692.8,0
34.91,64.99,13.08,1880.62,4
23.51,83.11,9.35,63.34,2
36.26,56.39,17.73,785.25,1
23.19,79.52,8.95,1402.95,0
32.97,83.58,10.37,1442.77,0
22.19,84.84,20.08,711.48,2
37.29,35.24,10.15,1590.76,4
20.02,30.58,5.28,1024.25,0
25.42,64.04,21.6,396.56,0
21.18,48.4,7.15,809.16,0
37.44,38.82,11.72,72.44,1
25.86,36.45,16.29,131.93,0
34.12,34.56,19.8,1611.63,4
26.62,31.59,18.4,0.55,0
27.49,80.64,5.38,544.47,2
35.84,49.58,4.74,1825.83,4
31.16,82.34,19.47,1865.94,4
33.92,47.96,13.4,514.29,0
26.95,57.39,5.37,1740.51,4
23.79,52.01,21.45,304.99,0
34.63,71.71,17.27,1496.26,0
30.26,63.36,3.84,949.62,3
27.18,57.42,10.47,1760.52,4
31.54,49.77,9.39,1956.32,4
39.98,79.38,22.12,662.49,0
32.42,78.11,14.63,422.49,2
37.48,56.73,23.25,1235.6,0
39.37,70.1,11.65,815.21,1
24.43,47.93,18.82,859.18,0
23.95,31.6,6.34,1443.89,0
38.0,83.43,16.01,46.66,0
21.66,66.19,14.18,40.89,0
37.06,60.09,14.73,282.73,1
31.98,31.37,6.26,1164.55,0
22.08,40.84,7.87,1556.31,4
38.76,56.74,9.6,64.99,1
37.32,61.03,22.79,870.94,1
32.77,63.3,13.38,247.11,0
34.18,84.85,21.25,966.35,2
26.92,79.24,3.22,18.71,0
27.84,30.41,20.46,74.23,0
21.41,45.73,16.72,700.98,0
30.24,41.95,4.12,518.07,3
38.73,71.62,16.29,1205.98,0
20.72,47.18,24.85,1754.54,4
29.1,59.06,8.25,1409.64,0
26.71,63.09,4.38,4.68,3
33.77,56.89,15.67,1022.2,0
33.98,41.72,24.39,519.03,0
28.7,62.25,20.03,339.07,0
23.38,30.01,8.02,608.11,0
37.1,58.02,10.07,512.92,1
32.92,77.16,7.58,588.23,2
25.87,40.6,18.53,1497.67,0
33.99,34.77,6.48,407.79,0
38.31,71.37,18.71,1434.52,0
21.69,44.14,19.4,1787.43,4
28.14,52.82,19.72,1916.55,4
32.89,34.18,5.09,1168.09,0
30.65,41.66,22.59,1315.45,0
27.02,79.52,9.14,289.2,2
31.66,49.69,12.79,1476.99,0
20.91,45.86,23.97,1876.58,4
22.84,77.65,18.03,1933.19,4
38.93,52.39,4.8,927.08,0
28.47,39.74,21.66,796.3,0
24.19,39.61,11.79,1687.1,4
37.82,51.49,4.17,1542.29,4
33.53,51.61,13.75,1029.32,0
34.17,52.66,19.84,694.43,0
33.13,62.99,3.81,742.52,3
32.13,75.37,15.97,1045.24,0
36.47,76.35,5.71,898.45,0
21.49,67.68,12.83,1122.9,0
34.52,38.18,23.41,1652.63,4
23.74,45.91,22.32,739.4,0
28.4,60.34,14.71,275.21,0
32.63,80.11,7.71,1955.63,4
38.18,63.41,9.84,1993.23,4
37.7,61.51,6.73,1906.04,4
36.45,47.73,12.82,1562.94,4
35.11,77.95,18.26,283.42,0
20.28,40.5,12.31,1220.96,0
37.3,37.11,9.27,457.86,1
34.04,53.22,5.26,982.95,0
28.41,30.79,18.36,1463.25,0
23.08,81.53,12.42,1437.2,0
30.45,40.67,10.14,16.78,0
39.36,61.21,6.0,1072.04,0
39.16,61.73,14.29,1449.93,0
28.2,41.71,11.29,1569.33,4
38.09,83.61,6.53,1335.35,0
33.78,77.2,9.65,1169.26,0
20.75,74.4,21.62,1372.5,0
33.09,42.76,22.84,751.43,0
20.48,68.64,21.05,56.26,0
34.74,83.52,10.03,117.61,2
34.81,62.93,12.3,1030.9,0
21.96,54.82,4.68,1704.96,4
28.81,66.31,22.79,43.85,0
31.14,54.57,21.15,1076.83,0
29.65,69.68,21.85,50.47,0
37.27,79.12,5.58,1505.71,4
22.37,44.53,3.53,314.35,3
27.84,45.38,23.65,1832.62,4
32.55,33.36,16.33,1946.08,4
22.63,54.88,9.26,207.04,0
31.9,70.81,7.69,1645.67,4
20.09,73.91,6.91,322.05,0
21.43,39.37,21.73,1186.3,0
39.97,83.68,9.16,1390.91,0
25.19,42.59,9.72,383.34,0
28.69,51.09,11.27,1843.44,4
34.14,55.69,4.07,108.82,3
29.12,53.47,13.43,1461.95,0
20.61,69.76,22.79,1589.18,4
29.54,39.51,13.23,693.46,0
34.98,46.44,10.47,1136.79,0
27.09,46.67,13.5,1090.48,0
30.53,46.03,13.5,272.27,0
21.51,38.69,23.26,107.16,0
31.23,45.0,24.66,1731.59,4
31.25,62.13,22.86,725.41,0
24.47,45.11,5.2,1659.63,4
31.98,55.82,21.1,995.7,0
31.38,84.44,9.43,147.8,2
36.57,45.32,7.54,1207.06,0
39.95,50.62,12.92,614.05,1
35.92,62.19,14.96,1314.09,0
27.22,39.78,19.58,853.83,0
22.03,75.47,10.62,1539.68,4
28.32,70.54,9.26,718.05,0
36.98,82.12,14.31,1993.43,4
20.4,78.7,17.03,1087.95,0
33.98,50.89,24.29,1218.38,0
20.51,67.93,19.65,1750.46,4
26.98,70.21,16.58,1330.09,0
36.8,51.42,10.13,875.56,1
32.32,53.74,20.99,1975.69,4
27.92,53.41,21.28,1179.2,0
33.33,84.87,4.93,194.47,0
22.8,52.7,8.07,1579.77,4
33.48,57.25,16.91,1518.96,4
23.42,38.2,4.06,576.76,3
39.5,50.34,20.81,1345.84,0
24.35,79.32,23.0,919.59,2
25.09,41.46,11.14,455.86,0
36.25,74.17,4.39,1038.05,0
21.04,60.26,18.96,1110.34,0
32.29,35.46,5.83,1708.29,4
25.83,84.86,7.11,534.29,2
32.17,79.1,3.48,326.51,0
21.28,53.7,19.84,1071.19,0
25.23,74.56,21.69,820.31,0
34.58,74.27,19.02,550.51,0
39.29,75.14,22.29,1033.74,0
25.71,37.25,16.6,1499.75,0
38.84,79.63,7.87,66.94,0
34.46,43.9,17.78,1367.16,0
21.25,73.92,23.04,1982.97,4
25.6,60.01,10.67,538.72,0
24.06,70.34,5.43,1732.63,4
27.3,83.33,22.34,632.21,2
31.05,63.27,19.37,1624.52,4
26.46,51.3,22.33,464.77,0
34.57,67.17,6.15,1604.55,4
29.3,32.01,23.52,628.0,0
22.12,84.93,6.4,183.69,2
24.81,61.53,7.46,1342.02,0
20.24,32.3,18.51,637.33,0
24.92,57.27,13.86,1098.5,0
20.56,74.59,16.24,1899.85,4
20.6,55.64,11.25,809.65,0
31.32,46.14,10.71,1629.17,4
26.0,65.77,11.3,910.81,0
24.94,44.29,19.36,200.9,0
24.07,76.35,16.63,457.38,2
37.02,73.46,13.47,775.96,1
31.54,79.51,23.27,1740.03,4
36.8,77.76,13.13,1813.7,4
25.46,30.72,16.36,927.03,0
28.85,42.1,14.19,222.96,0
37.3,68.69,17.77,269.52,1
22.66,73.69,6.59,1178.54,0
39.77,70.41,11.98,483.44,1
39.16,81.45,7.78,707.43,0
39.55,49.31,13.88,1453.59,0
25.49,61.7,6.59,182.81,0
28.06,39.69,6.29,980.41,0
27.22,30.88,21.66,162.52,0
29.03,36.01,16.93,778.94,0
39.79,61.69,4.99,1981.78,4
23.08,48.6,19.61,1684.06,4
23.57,52.09,20.42,605.27,0
24.84,66.54,22.93,499.26,0
33.36,30.9,20.92,624.63,0
32.22,36.87,23.59,687.42,0
35.6,57.5,7.87,107.86,1
37.14,72.78,15.48,215.36,1
27.0,66.77,7.32,542.21,0
35.66,42.47,14.32,1052.95,0
35.44,56.4,6.44,1293.49,0
20.71,48.53,6.2,1579.91,4
33.59,53.47,18.4,1886.68,4
30.96,44.64,18.34,1948.34,4
32.76,46.47,23.13,910.19,0
20.23,61.37,8.84,349.05,0
29.52,38.62,19.67,1790.55,4
20.17,63.93,3.49,1164.32,0
37.18,45.06,3.81,1872.48,4
33.87,80.08,8.75,1201.31,0
37.52,68.39,6.68,792.24,1
23.16,59.05,17.98,1466.6,0
37.21,80.75,7.56,1834.35,4
25.41,48.93,19.83,1745.94,4
33.86,44.23,22.61,1443.89,0
34.91,82.56,11.92,377.87,2
36.72,36.28,4.35,1080.66,0
22.66,73.62,7.73,1470.34,0
38.28,73.43,5.18,379.1,1
22.42,69.34,10.28,1946.59,4
26.9,58.7,20.61,468.39,0
39.29,50.27,7.19,783.45,1
29.65,65.2,9.61,439.41,0
32.94,53.45,21.05,211.04,0
29.92,57.46,12.62,280.19,0
26.17,73.5,8.89,550.27,0
24.0,50.05,20.81,1252.07,0
39.77,65.83,10.19,707.78,1
20.54,57.24,12.82,1805.3,4
36.87,82.35,13.49,417.76,0
